site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
brenne,2019-12-20,8,S2B_30TYS_20191220_0_L2A;S2B_30TYS_20191220_1_L2A;S2B_30TYT_20191220_0_L2A;S2B_30TYT_20191220_1_L2A;S2B_31TCM_20191220_0_L2A;S2B_31TCM_20191220_1_L2A;S2B_31TCN_20191220_0_L2A;S2B_31TCN_20191220_1_L2A,1.0,0.285,0.715,0.0455,0.0,fijo,1.367,0.0351,57957.1,1342.0,0.0324,265.6,1005.3,3332.6,-0.023,0.0985,0.1885,0.0826,nublado,2026-09-03T18:07:47+00:00
brenne,2019-12-22,8,S2A_30TYS_20191222_0_L2A;S2A_30TYS_20191222_1_L2A;S2A_30TYT_20191222_0_L2A;S2A_30TYT_20191222_1_L2A;S2A_31TCM_20191222_0_L2A;S2A_31TCM_20191222_1_L2A;S2A_31TCN_20191222_0_L2A;S2A_31TCN_20191222_1_L2A,1.0,0.2266,0.7734,0.0238,0.0,fijo,1.47,0.0132,57957.1,1054.8,0.0235,107.4,905.5,3671.6,0.0154,0.1277,0.2352,0.1626,nublado,2026-09-03T18:09:29+00:00
brenne,2019-12-25,3,S2A_30TYS_20191225_0_L2A;S2A_30TYS_20191225_1_L2A;S2A_30TYT_20191225_1_L2A,0.032,0.9992,0.0001,0.1685,0.0,fijo,,,57957.1,0.0,0.0,0.0,0.0,0.0,,,,,sin_datos,2026-09-03T18:07:47+00:00
brenne,2019-12-30,5,S2B_30TYS_20191230_0_L2A;S2B_30TYS_20191230_1_L2A;S2B_30TYT_20191230_0_L2A;S2B_31TCM_20191230_0_L2A;S2B_31TCM_20191230_1_L2A,1.0,0.8781,0.1219,0.1236,-0.1836,otsu,1.023,0.1122,57957.1,1666.9,0.236,2054.3,464.9,547.6,-0.0538,0.0187,0.0458,0.0001,nublado,2026-09-03T18:09:29+00:00
brenne,2020-01-04,4,S2A_30TYS_20200104_0_L2A;S2A_30TYS_20200104_1_L2A;S2A_31TCM_20200104_0_L2A;S2A_31TCM_20200104_1_L2A,1.0,0.12,0.88,0.0329,-0.1836,otsu,1.079,0.0258,57957.1,2016.8,0.0395,479.6,1319.7,3181.0,-0.0153,0.101,0.1942,0.0878,ok,2026-09-03T18:09:29+00:00
brenne,2020-01-06,8,S2B_30TYS_20200106_0_L2A;S2B_30TYS_20200106_1_L2A;S2B_30TYT_20200106_0_L2A;S2B_30TYT_20200106_1_L2A;S2B_31TCM_20200106_0_L2A;S2B_31TCM_20200106_1_L2A;S2B_31TCN_20200106_0_L2A;S2B_31TCN_20200106_1_L2A,1.0,0.0026,0.9974,0.0238,-0.0742,otsu,0.875,0.014,57957.1,2463.6,0.0426,233.9,2240.0,4889.5,0.0064,0.0832,0.2332,0.1529,ok,2026-09-03T18:09:29+00:00
brenne,2020-01-11,4,S2A_30TYT_20200111_0_L2A;S2A_30TYT_20200111_1_L2A;S2A_31TCN_20200111_0_L2A;S2A_31TCN_20200111_1_L2A,0.0375,1.0,0.0,,0.0,fijo,,,57957.1,0.0,0.0,0.0,0.0,0.0,,,,,sin_datos,2026-09-03T18:09:29+00:00
brenne,2020-01-16,8,S2B_30TYS_20200116_0_L2A;S2B_30TYS_20200116_1_L2A;S2B_30TYT_20200116_0_L2A;S2B_30TYT_20200116_1_L2A;S2B_31TCM_20200116_0_L2A;S2B_31TCM_20200116_1_L2A;S2B_31TCN_20200116_0_L2A;S2B_31TCN_20200116_1_L2A,1.0,0.0217,0.9783,0.0293,-0.1133,otsu,0.852,0.0171,57957.1,2558.8,0.0451,282.8,2249.3,4628.9,-0.0139,0.0959,0.2321,0.1558,ok,2026-09-03T18:09:29+00:00
brenne,2020-01-19,8,S2B_30TYS_20200119_0_L2A;S2B_30TYS_20200119_1_L2A;S2B_30TYT_20200119_0_L2A;S2B_30TYT_20200119_1_L2A;S2B_31TCM_20200119_0_L2A;S2B_31TCM_20200119_1_L2A;S2B_31TCN_20200119_0_L2A;S2B_31TCN_20200119_1_L2A,1.0,0.2492,0.7508,0.0425,-0.0977,otsu,1.01,0.0354,57957.1,1923.9,0.0442,576.1,1491.2,3338.8,-0.0514,0.0844,0.1723,0.0549,nublado,2026-09-03T18:09:29+00:00
brenne,2020-01-21,8,S2A_30TYS_20200121_0_L2A;S2A_30TYS_20200121_1_L2A;S2A_30TYT_20200121_0_L2A;S2A_30TYT_20200121_1_L2A;S2A_31TCM_20200121_0_L2A;S2A_31TCM_20200121_1_L2A;S2A_31TCN_20200121_0_L2A;S2A_31TCN_20200121_1_L2A,1.0,0.0012,0.9988,0.0262,-0.1367,otsu,0.87,0.0157,57957.1,2682.7,0.0463,366.1,2135.4,4656.1,0.0022,0.1144,0.2331,0.1678,ok,2026-09-03T18:09:29+00:00
brenne,2020-01-24,8,S2A_30TYS_20200124_0_L2A;S2A_30TYS_20200124_1_L2A;S2A_30TYT_20200124_0_L2A;S2A_30TYT_20200124_1_L2A;S2A_31TCM_20200124_0_L2A;S2A_31TCM_20200124_1_L2A;S2A_31TCN_20200124_0_L2A;S2A_31TCN_20200124_1_L2A,1.0,0.0019,0.9981,0.0227,-0.3086,otsu,1.427,0.0152,57957.1,2066.2,0.0357,1010.5,786.5,3672.7,0.0458,0.099,0.1798,0.0587,espectro_anomalo,2026-09-03T18:09:29+00:00
brenne,2020-02-05,7,S2B_30TYS_20200205_0_L2A;S2B_30TYS_20200205_1_L2A;S2B_30TYT_20200205_0_L2A;S2B_30TYT_20200205_1_L2A;S2B_31TCM_20200205_0_L2A;S2B_31TCM_20200205_1_L2A;S2B_31TCN_20200205_0_L2A,1.0,0.045,0.955,0.0379,-0.1211,otsu,0.834,0.0266,57957.1,2794.0,0.0505,492.0,2226.2,4215.9,-0.0371,0.1023,0.2044,0.1075,ok,2026-09-03T18:09:29+00:00
brenne,2020-02-13,3,S2A_30TYT_20200213_0_L2A;S2A_30TYT_20200213_1_L2A;S2A_31TCN_20200213_0_L2A,0.0375,0.8492,0.0057,0.1021,0.0,fijo,1.239,0.0887,57957.1,264.2,0.8057,39.1,46.9,63.6,0.0154,0.015,0.0483,0.0,sin_datos,2026-09-03T18:09:29+00:00
brenne,2020-02-15,8,S2B_30TYS_20200215_0_L2A;S2B_30TYS_20200215_1_L2A;S2B_30TYT_20200215_0_L2A;S2B_30TYT_20200215_1_L2A;S2B_31TCM_20200215_0_L2A;S2B_31TCM_20200215_1_L2A;S2B_31TCN_20200215_0_L2A;S2B_31TCN_20200215_1_L2A,1.0,0.0299,0.9701,0.0384,-0.207,otsu,0.994,0.0281,57957.1,2339.6,0.0416,1076.1,1377.6,3324.2,-0.0225,0.0977,0.1821,0.0722,ok,2026-09-03T18:11:32+00:00
brenne,2020-02-18,8,S2B_30TYS_20200218_0_L2A;S2B_30TYS_20200218_1_L2A;S2B_30TYT_20200218_0_L2A;S2B_30TYT_20200218_1_L2A;S2B_31TCM_20200218_0_L2A;S2B_31TCM_20200218_1_L2A;S2B_31TCN_20200218_0_L2A;S2B_31TCN_20200218_1_L2A,1.0,0.4765,0.5235,0.0712,0.0,fijo,1.368,0.0505,57957.1,1063.7,0.0351,712.8,830.9,2300.2,-0.0924,0.0608,0.1284,0.0144,nublado,2026-09-03T18:11:32+00:00
brenne,2020-02-20,1,S2A_30TYS_20200220_0_L2A,0.032,0.37,0.0202,0.0576,-0.082,otsu,0.661,0.0441,57957.1,71.3,0.0609,86.6,66.5,92.9,-0.0591,0.0636,0.1366,0.0847,sin_datos,2026-09-03T18:09:29+00:00
brenne,2020-02-23,2,S2A_31TCM_20200223_0_L2A;S2A_31TCM_20200223_1_L2A,1.0,0.554,0.446,0.0788,-0.3477,otsu,1.388,0.0706,57957.1,1358.9,0.0526,12020.4,331.8,1213.6,-0.0077,0.0706,0.108,0.0052,nublado,2026-09-03T18:11:32+00:00
brenne,2020-03-09,7,S2B_30TYS_20200309_0_L2A;S2B_30TYS_20200309_1_L2A;S2B_30TYT_20200309_0_L2A;S2B_31TCM_20200309_0_L2A;S2B_31TCM_20200309_1_L2A;S2B_31TCN_20200309_0_L2A;S2B_31TCN_20200309_1_L2A,1.0,0.5287,0.4713,0.0642,0.0,fijo,1.263,0.0463,57957.1,1114.0,0.0408,616.7,920.0,2459.5,-0.077,0.0576,0.1232,0.0184,nublado,2026-09-03T18:11:32+00:00
brenne,2020-03-19,8,S2B_30TYS_20200319_0_L2A;S2B_30TYS_20200319_1_L2A;S2B_30TYT_20200319_0_L2A;S2B_30TYT_20200319_1_L2A;S2B_31TCM_20200319_0_L2A;S2B_31TCM_20200319_1_L2A;S2B_31TCN_20200319_0_L2A;S2B_31TCN_20200319_1_L2A,1.0,0.0011,0.9989,0.0384,-0.2383,otsu,1.184,0.0283,57957.1,1935.2,0.0334,2682.4,931.3,3137.9,-0.0358,0.0868,0.1482,0.0181,espectro_anomalo,2026-09-03T18:11:32+00:00
brenne,2020-03-24,8,S2A_30TYS_20200324_0_L2A;S2A_30TYS_20200324_1_L2A;S2A_30TYT_20200324_0_L2A;S2A_30TYT_20200324_1_L2A;S2A_31TCM_20200324_0_L2A;S2A_31TCM_20200324_1_L2A;S2A_31TCN_20200324_0_L2A;S2A_31TCN_20200324_1_L2A,1.0,0.0115,0.9885,0.0273,-0.168,otsu,0.98,0.0128,57957.1,2495.7,0.0436,888.8,1721.7,3180.8,-0.0087,0.0729,0.174,0.0657,ok,2026-09-03T18:11:32+00:00
brenne,2020-03-26,8,S2B_30TYS_20200326_0_L2A;S2B_30TYS_20200326_1_L2A;S2B_30TYT_20200326_0_L2A;S2B_30TYT_20200326_1_L2A;S2B_31TCM_20200326_0_L2A;S2B_31TCM_20200326_1_L2A;S2B_31TCN_20200326_0_L2A;S2B_31TCN_20200326_1_L2A,1.0,0.0005,0.9995,0.0425,-0.0898,otsu,0.857,0.0299,57957.1,3103.6,0.0536,1054.4,2412.4,3946.1,-0.0509,0.0827,0.1613,0.051,ok,2026-09-03T18:11:32+00:00
brenne,2020-03-31,8,S2A_30TYS_20200331_0_L2A;S2A_30TYS_20200331_1_L2A;S2A_30TYT_20200331_0_L2A;S2A_30TYT_20200331_1_L2A;S2A_31TCM_20200331_0_L2A;S2A_31TCM_20200331_1_L2A;S2A_31TCN_20200331_0_L2A;S2A_31TCN_20200331_1_L2A,1.0,0.0028,0.9972,0.031,-0.1523,otsu,0.86,0.0153,57957.1,2825.6,0.0489,559.6,2110.2,3770.8,-0.0012,0.0713,0.1776,0.074,ok,2026-09-03T18:11:32+00:00
brenne,2020-04-03,2,S2A_30TYS_20200403_0_L2A;S2A_31TCM_20200403_0_L2A,1.0,0.9351,0.0649,0.1475,-0.2852,otsu,1.417,0.1252,57957.1,61.9,0.0164,2669.9,5.8,139.2,-0.016,0.0556,0.0808,0.0,nublado,2026-09-03T18:11:32+00:00
brenne,2020-04-05,8,S2B_30TYS_20200405_0_L2A;S2B_30TYS_20200405_1_L2A;S2B_30TYT_20200405_0_L2A;S2B_30TYT_20200405_1_L2A;S2B_31TCM_20200405_0_L2A;S2B_31TCM_20200405_1_L2A;S2B_31TCN_20200405_0_L2A;S2B_31TCN_20200405_1_L2A,1.0,0.0005,0.9995,0.0346,-0.1211,otsu,0.779,0.0179,57957.1,2847.2,0.0492,743.2,2399.0,3828.4,-0.0386,0.0713,0.1902,0.0877,ok,2026-09-03T18:11:32+00:00
brenne,2020-04-08,7,S2B_30TYS_20200408_0_L2A;S2B_30TYT_20200408_0_L2A;S2B_30TYT_20200408_1_L2A;S2B_31TCM_20200408_0_L2A;S2B_31TCM_20200408_1_L2A;S2B_31TCN_20200408_0_L2A;S2B_31TCN_20200408_1_L2A,1.0,0.4182,0.5818,0.0654,0.0,fijo,1.983,0.0597,57957.1,69.6,0.0021,76.2,63.1,587.5,-0.0824,0.0728,0.1492,0.031,nublado,2026-09-03T18:11:32+00:00
brenne,2020-04-10,8,S2A_30TYS_20200410_0_L2A;S2A_30TYS_20200410_1_L2A;S2A_30TYT_20200410_0_L2A;S2A_30TYT_20200410_1_L2A;S2A_31TCM_20200410_0_L2A;S2A_31TCM_20200410_1_L2A;S2A_31TCN_20200410_0_L2A;S2A_31TCN_20200410_1_L2A,1.0,0.0005,0.9995,0.0343,-0.1289,otsu,0.857,0.0229,57957.1,2575.7,0.0445,1418.7,2119.0,3238.0,-0.0758,0.0868,0.1788,0.0641,ok,2026-09-03T18:11:32+00:00
brenne,2020-04-13,7,S2A_30TYS_20200413_0_L2A;S2A_30TYS_20200413_1_L2A;S2A_30TYT_20200413_0_L2A;S2A_31TCM_20200413_0_L2A;S2A_31TCM_20200413_1_L2A;S2A_31TCN_20200413_0_L2A;S2A_31TCN_20200413_1_L2A,1.0,0.0896,0.9104,0.0364,-0.1523,otsu,1.0,0.0303,57957.1,1963.9,0.0372,2800.1,1441.7,2763.7,-0.0775,0.0928,0.1712,0.0537,ok,2026-09-03T18:13:18+00:00
brenne,2020-04-15,8,S2B_30TYS_20200415_0_L2A;S2B_30TYS_20200415_1_L2A;S2B_30TYT_20200415_0_L2A;S2B_30TYT_20200415_1_L2A;S2B_31TCM_20200415_0_L2A;S2B_31TCM_20200415_1_L2A;S2B_31TCN_20200415_0_L2A;S2B_31TCN_20200415_1_L2A,1.0,0.0005,0.9995,0.0328,-0.1133,otsu,0.938,0.0212,57957.1,2401.6,0.0415,1353.7,1825.6,3226.4,-0.0472,0.0819,0.1852,0.0729,ok,2026-09-03T18:13:18+00:00
brenne,2020-04-18,7,S2B_30TYS_20200418_0_L2A;S2B_30TYS_20200418_1_L2A;S2B_30TYT_20200418_0_L2A;S2B_30TYT_20200418_1_L2A;S2B_31TCM_20200418_0_L2A;S2B_31TCN_20200418_0_L2A;S2B_31TCN_20200418_1_L2A,1.0,0.3375,0.6625,0.0472,0.0,fijo,0.939,0.037,57957.1,1253.2,0.0326,493.0,1239.8,2151.6,-0.1123,0.0689,0.1869,0.0782,nublado,2026-09-03T18:13:18+00:00
brenne,2020-04-23,8,S2A_30TYS_20200423_0_L2A;S2A_30TYS_20200423_1_L2A;S2A_30TYT_20200423_0_L2A;S2A_30TYT_20200423_1_L2A;S2A_31TCM_20200423_0_L2A;S2A_31TCM_20200423_1_L2A;S2A_31TCN_20200423_0_L2A;S2A_31TCN_20200423_1_L2A,1.0,0.0531,0.9469,0.0344,-0.0898,otsu,0.836,0.0319,57957.1,2360.8,0.043,1495.5,2151.1,2549.6,-0.1023,0.0933,0.1727,0.0605,ok,2026-09-03T18:13:18+00:00
brenne,2020-05-05,5,S2B_30TYS_20200505_0_L2A;S2B_30TYS_20200505_1_L2A;S2B_30TYT_20200505_0_L2A;S2B_31TCM_20200505_0_L2A;S2B_31TCM_20200505_1_L2A,1.0,0.2935,0.7065,0.0487,0.0,fijo,1.015,0.0411,57957.1,1216.8,0.0297,574.8,1164.5,2187.7,-0.0959,0.0535,0.1472,0.0375,nublado,2026-09-03T18:13:18+00:00
brenne,2020-05-15,8,S2B_30TYS_20200515_0_L2A;S2B_30TYS_20200515_1_L2A;S2B_30TYT_20200515_0_L2A;S2B_30TYT_20200515_1_L2A;S2B_31TCM_20200515_0_L2A;S2B_31TCM_20200515_1_L2A;S2B_31TCN_20200515_0_L2A;S2B_31TCN_20200515_1_L2A,1.0,0.0021,0.9979,0.033,-0.1055,otsu,0.897,0.0264,57957.1,2481.2,0.0429,1558.6,2001.6,2714.8,-0.0612,0.0798,0.179,0.0697,ok,2026-09-03T18:13:18+00:00
brenne,2020-05-18,8,S2B_30TYS_20200518_0_L2A;S2B_30TYS_20200518_1_L2A;S2B_30TYT_20200518_0_L2A;S2B_30TYT_20200518_1_L2A;S2B_31TCM_20200518_0_L2A;S2B_31TCM_20200518_1_L2A;S2B_31TCN_20200518_0_L2A;S2B_31TCN_20200518_1_L2A,1.0,0.0234,0.9766,0.0284,-0.1367,otsu,0.874,0.0237,57957.1,2119.2,0.0374,1553.8,1796.2,2669.3,-0.0764,0.0944,0.204,0.1051,ok,2026-09-03T18:13:18+00:00
brenne,2020-05-20,8,S2A_30TYS_20200520_0_L2A;S2A_30TYS_20200520_1_L2A;S2A_30TYT_20200520_0_L2A;S2A_30TYT_20200520_1_L2A;S2A_31TCM_20200520_0_L2A;S2A_31TCM_20200520_1_L2A;S2A_31TCN_20200520_0_L2A;S2A_31TCN_20200520_1_L2A,1.0,0.0016,0.9984,0.0259,-0.168,otsu,0.761,0.0132,57957.1,2245.4,0.0388,916.2,2010.0,2757.8,-0.0426,0.0964,0.2293,0.148,ok,2026-09-03T18:13:18+00:00
brenne,2020-05-23,2,S2A_30TYT_20200523_0_L2A;S2A_30TYT_20200523_1_L2A,0.0,0.0,0.0,,0.0,fijo,,,57957.1,0.0,0.0,0.0,0.0,0.0,,,,,sin_datos,2026-09-03T18:13:18+00:00
brenne,2020-05-25,8,S2B_30TYS_20200525_0_L2A;S2B_30TYS_20200525_1_L2A;S2B_30TYT_20200525_0_L2A;S2B_30TYT_20200525_1_L2A;S2B_31TCM_20200525_0_L2A;S2B_31TCM_20200525_1_L2A;S2B_31TCN_20200525_0_L2A;S2B_31TCN_20200525_1_L2A,1.0,0.1545,0.8455,0.041,0.0,fijo,1.04,0.0256,57957.1,1042.2,0.0213,303.2,925.2,1566.4,-0.0551,0.0825,0.2037,0.1063,ok,2026-09-03T18:13:18+00:00
brenne,2020-05-28,8,S2B_30TYS_20200528_0_L2A;S2B_30TYS_20200528_1_L2A;S2B_30TYT_20200528_0_L2A;S2B_30TYT_20200528_1_L2A;S2B_31TCM_20200528_0_L2A;S2B_31TCM_20200528_1_L2A;S2B_31TCN_20200528_0_L2A;S2B_31TCN_20200528_1_L2A,1.0,0.0012,0.9988,0.031,-0.1992,otsu,0.988,0.0297,57957.1,2342.4,0.0405,1796.9,1714.3,2483.2,-0.0484,0.0934,0.1927,0.0889,ok,2026-09-03T18:13:18+00:00
brenne,2020-05-30,8,S2A_30TYS_20200530_0_L2A;S2A_30TYS_20200530_1_L2A;S2A_30TYT_20200530_0_L2A;S2A_30TYT_20200530_1_L2A;S2A_31TCM_20200530_0_L2A;S2A_31TCM_20200530_1_L2A;S2A_31TCN_20200530_0_L2A;S2A_31TCN_20200530_1_L2A,1.0,0.0018,0.9982,0.0286,-0.1836,otsu,0.795,0.0143,57957.1,2257.2,0.039,994.1,1986.7,2693.9,-0.0244,0.1148,0.2521,0.1832,ok,2026-09-03T18:15:14+00:00
brenne,2020-06-02,8,S2A_30TYS_20200602_0_L2A;S2A_30TYS_20200602_1_L2A;S2A_30TYT_20200602_0_L2A;S2A_30TYT_20200602_1_L2A;S2A_31TCM_20200602_0_L2A;S2A_31TCM_20200602_1_L2A;S2A_31TCN_20200602_0_L2A;S2A_31TCN_20200602_1_L2A,1.0,0.0013,0.9987,0.0265,-0.1602,otsu,0.639,0.0157,57957.1,2481.7,0.0429,1045.8,2325.0,2589.3,-0.0471,0.1086,0.2495,0.1772,ok,2026-09-03T18:15:14+00:00
brenne,2020-06-04,1,S2B_30TYS_20200604_0_L2A,0.032,0.8887,0.0037,0.1124,-0.2539,otsu,,,57957.1,0.1,0.0004,146.9,0.0,1.2,,,,,sin_datos,2026-09-03T18:13:18+00:00
brenne,2020-06-09,7,S2A_30TYS_20200609_0_L2A;S2A_30TYS_20200609_1_L2A;S2A_30TYT_20200609_0_L2A;S2A_30TYT_20200609_1_L2A;S2A_31TCM_20200609_0_L2A;S2A_31TCN_20200609_0_L2A;S2A_31TCN_20200609_1_L2A,1.0,0.4854,0.5146,0.0671,0.0,fijo,0.96,0.0491,57957.1,940.2,0.0315,287.6,931.6,1612.9,-0.1095,0.0777,0.1898,0.0811,nublado,2026-09-03T18:15:14+00:00
brenne,2020-06-12,2,S2A_30TYS_20200612_0_L2A;S2A_31TCM_20200612_0_L2A,1.0,0.5044,0.4956,0.0621,0.0,fijo,1.099,0.079,57957.1,856.6,0.0298,641.8,793.3,1406.0,-0.069,0.0535,0.131,0.0201,nublado,2026-09-03T18:15:14+00:00
brenne,2020-06-14,4,S2B_30TYT_20200614_0_L2A;S2B_30TYT_20200614_1_L2A;S2B_31TCN_20200614_0_L2A;S2B_31TCN_20200614_1_L2A,0.0375,0.0961,0.0339,0.0449,0.0,fijo,,,57957.1,7.8,0.0039,10.4,8.1,11.7,-0.1061,0.1422,0.2308,0.1753,sin_datos,2026-09-03T18:15:14+00:00
brenne,2020-06-22,12,S2A_30TYS_20200622_0_L2A;S2A_30TYS_20200622_1_L2A;S2A_30TYS_20200622_2_L2A;S2A_30TYT_20200622_0_L2A;S2A_30TYT_20200622_1_L2A;S2A_30TYT_20200622_2_L2A;S2A_31TCM_20200622_0_L2A;S2A_31TCM_20200622_1_L2A;S2A_31TCM_20200622_2_L2A;S2A_31TCN_20200622_0_L2A;S2A_31TCN_20200622_1_L2A;S2A_31TCN_20200622_2_L2A,1.0,0.2927,0.7073,0.041,0.0,fijo,1.184,0.0206,57957.1,479.0,0.0117,135.8,493.4,786.7,-0.0451,0.0995,0.2245,0.1419,nublado,2026-09-03T18:15:14+00:00
brenne,2020-06-24,8,S2B_30TYS_20200624_0_L2A;S2B_30TYS_20200624_1_L2A;S2B_30TYT_20200624_0_L2A;S2B_30TYT_20200624_1_L2A;S2B_31TCM_20200624_0_L2A;S2B_31TCM_20200624_1_L2A;S2B_31TCN_20200624_0_L2A;S2B_31TCN_20200624_1_L2A,1.0,0.0756,0.9244,0.0377,-0.1367,otsu,0.783,0.0222,57957.1,2132.8,0.0398,1092.0,1878.3,2412.8,-0.0766,0.1323,0.2619,0.2205,ok,2026-09-03T18:15:14+00:00
brenne,2020-06-29,2,S2A_31TCM_20200629_0_L2A;S2A_31TCN_20200629_0_L2A,1.0,0.6255,0.3745,0.0678,0.0,fijo,1.045,0.0536,57957.1,590.1,0.0272,289.4,634.7,1187.8,-0.1202,0.0904,0.2175,0.1205,nublado,2026-09-03T18:15:14+00:00
brenne,2020-07-04,4,S2B_30TYS_20200704_0_L2A;S2B_30TYS_20200704_1_L2A;S2B_31TCM_20200704_0_L2A;S2B_31TCM_20200704_1_L2A,1.0,0.1201,0.8799,0.0475,-0.3242,otsu,1.121,0.0332,57957.1,975.5,0.0191,3777.3,613.0,1297.8,-0.0602,0.125,0.2142,0.1313,espectro_anomalo,2026-09-03T18:15:14+00:00
brenne,2020-07-07,8,S2B_30TYS_20200707_0_L2A;S2B_30TYS_20200707_1_L2A;S2B_30TYT_20200707_0_L2A;S2B_30TYT_20200707_1_L2A;S2B_31TCM_20200707_0_L2A;S2B_31TCM_20200707_1_L2A;S2B_31TCN_20200707_0_L2A;S2B_31TCN_20200707_1_L2A,1.0,0.0096,0.9904,0.0352,-0.1992,otsu,0.982,0.0235,57957.1,1645.7,0.0287,1622.8,1270.4,1959.8,-0.0737,0.1328,0.2407,0.2089,ok,2026-09-03T18:15:14+00:00
brenne,2020-07-09,8,S2A_30TYS_20200709_0_L2A;S2A_30TYS_20200709_1_L2A;S2A_30TYT_20200709_0_L2A;S2A_30TYT_20200709_1_L2A;S2A_31TCM_20200709_0_L2A;S2A_31TCM_20200709_1_L2A;S2A_31TCN_20200709_0_L2A;S2A_31TCN_20200709_1_L2A,1.0,0.0004,0.9996,0.0318,-0.1914,otsu,0.784,0.0144,57957.1,2213.7,0.0382,1051.0,2030.2,2734.2,-0.0592,0.1416,0.2784,0.2439,ok,2026-09-03T18:15:14+00:00
brenne,2020-07-12,8,S2A_30TYS_20200712_0_L2A;S2A_30TYS_20200712_1_L2A;S2A_30TYT_20200712_0_L2A;S2A_30TYT_20200712_1_L2A;S2A_31TCM_20200712_0_L2A;S2A_31TCM_20200712_1_L2A;S2A_31TCN_20200712_0_L2A;S2A_31TCN_20200712_1_L2A,1.0,0.0238,0.9762,0.0329,-0.2227,otsu,0.995,0.0326,57957.1,2428.8,0.0429,1541.5,1785.3,2426.8,-0.0382,0.1039,0.2152,0.1215,ok,2026-09-03T18:16:45+00:00
brenne,2020-07-14,8,S2B_30TYS_20200714_0_L2A;S2B_30TYS_20200714_3_L2A;S2B_30TYT_20200714_0_L2A;S2B_30TYT_20200714_1_L2A;S2B_31TCM_20200714_0_L2A;S2B_31TCM_20200714_3_L2A;S2B_31TCN_20200714_0_L2A;S2B_31TCN_20200714_1_L2A,1.0,0.0143,0.9857,0.0442,-0.1602,otsu,0.833,0.0239,57957.1,1933.1,0.0338,1043.9,1725.7,2305.8,-0.0706,0.1402,0.2787,0.2461,ok,2026-09-03T18:16:45+00:00
brenne,2020-07-17,6,S2B_30TYS_20200717_0_L2A;S2B_30TYS_20200717_1_L2A;S2B_30TYT_20200717_0_L2A;S2B_30TYT_20200717_1_L2A;S2B_31TCN_20200717_0_L2A;S2B_31TCN_20200717_1_L2A,0.0695,0.7739,0.0158,0.1037,-0.3008,otsu,,,57957.1,5.4,0.0059,566.2,3.3,10.8,-0.0793,0.0911,0.1247,0.0,sin_datos,2026-09-03T18:15:14+00:00
brenne,2020-07-19,8,S2A_30TYS_20200719_0_L2A;S2A_30TYS_20200719_1_L2A;S2A_30TYT_20200719_0_L2A;S2A_30TYT_20200719_1_L2A;S2A_31TCM_20200719_0_L2A;S2A_31TCM_20200719_1_L2A;S2A_31TCN_20200719_0_L2A;S2A_31TCN_20200719_1_L2A,1.0,0.0007,0.9993,0.0359,-0.1914,otsu,0.89,0.0182,57957.1,2270.7,0.0392,1166.7,1973.0,2678.3,-0.0768,0.1499,0.3034,0.2679,ok,2026-09-03T18:16:45+00:00
brenne,2020-07-22,8,S2A_30TYS_20200722_0_L2A;S2A_30TYS_20200722_1_L2A;S2A_30TYT_20200722_0_L2A;S2A_30TYT_20200722_1_L2A;S2A_31TCM_20200722_0_L2A;S2A_31TCM_20200722_1_L2A;S2A_31TCN_20200722_0_L2A;S2A_31TCN_20200722_1_L2A,1.0,0.1239,0.8761,0.0488,-0.3008,otsu,1.122,0.0417,57957.1,1809.7,0.0356,5320.2,1146.8,2210.8,-0.0443,0.1266,0.2295,0.1531,espectro_anomalo,2026-09-03T18:16:45+00:00
brenne,2020-07-24,8,S2B_30TYS_20200724_0_L2A;S2B_30TYS_20200724_1_L2A;S2B_30TYT_20200724_0_L2A;S2B_30TYT_20200724_1_L2A;S2B_31TCM_20200724_0_L2A;S2B_31TCM_20200724_1_L2A;S2B_31TCN_20200724_0_L2A;S2B_31TCN_20200724_1_L2A,1.0,0.0004,0.9996,0.0411,-0.168,otsu,0.885,0.0223,57957.1,2226.5,0.0384,1299.7,1986.1,2722.2,-0.0757,0.154,0.2917,0.2974,ok,2026-09-03T18:16:45+00:00
brenne,2020-07-27,8,S2B_30TYS_20200727_0_L2A;S2B_30TYS_20200727_1_L2A;S2B_30TYT_20200727_0_L2A;S2B_30TYT_20200727_1_L2A;S2B_31TCM_20200727_0_L2A;S2B_31TCM_20200727_1_L2A;S2B_31TCN_20200727_0_L2A;S2B_31TCN_20200727_1_L2A,1.0,0.0038,0.9962,0.0358,-0.1914,otsu,0.866,0.0295,57957.1,2372.0,0.0411,1413.8,2102.1,2646.6,-0.0708,0.1452,0.267,0.253,ok,2026-09-03T18:16:45+00:00
